codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1
464836,Feminino,,32,Não,Engenharia,7.0,Alta,5.0,Cat_4
464845,Masculino,Sim,29,Não,Engenharia,0.0,Média,3.0,Cat_4
464849,Masculino,Sim,42,Sim,Artista,0.0,Média,4.0,Cat_4
464851,Masculino,Não,20,Não,Medicina,0.0,Baixa,6.0,Cat_4
464852,Masculino,Sim,36,Não,Empreendedorismo,1.0,Baixa,6.0,Cat_4
464854,Feminino,Sim,42,Não,Engenharia,0.0,Alta,6.0,Cat_4
464857,Masculino,Não,18,Não,Enfermagem,7.0,Baixa,4.0,Cat_4
464861,Masculino,Não,25,Não,Responsável pela Casa,,Baixa,2.0,Cat_4
464864,Feminino,Não,30,Não,Engenharia,10.0,Baixa,8.0,Cat_4
464865,Feminino,Não,28,Não,Responsável pela Casa,9.0,Baixa,9.0,Cat_4
464868,Masculino,Sim,42,Sim,Entretenimento,7.0,Baixa,6.0,Cat_4
464872,Masculino,Sim,38,Sim,Artista,1.0,Baixa,4.0,Cat_4
464873,Masculino,Sim,42,Sim,Artista,1.0,Média,2.0,Cat_4
464876,Feminino,Sim,52,Não,Engenharia,,Média,5.0,Cat_4
464879,Feminino,Sim,29,Sim,Medicina,0.0,Média,2.0,Cat_4
464884,Masculino,Sim,40,Sim,Artista,1.0,Baixa,2.0,Cat_4
464885,Feminino,Não,38,Não,Engenharia,1.0,Baixa,2.0,Cat_4
464886,Masculino,Sim,37,Sim,Engenharia,1.0,Média,4.0,Cat_4
464902,Feminino,Sim,65,Não,Direito,1.0,Baixa,1.0,Cat_4
464905,Masculino,,81,Não,Empreendedorismo,,Alta,2.0,Cat_4
464907,Masculino,,59,Sim,Engenharia,0.0,Média,2.0,Cat_4
464910,Feminino,Sim,47,Sim,Artista,1.0,Média,5.0,Cat_4
464911,Masculino,Sim,57,Sim,Artista,0.0,Média,3.0,Cat_4
464915,Masculino,Sim,39,Sim,Empreendedorismo,,Alta,4.0,Cat_4
464916,Feminino,,32,,Medicina,8.0,Alta,2.0,Cat_4
464919,Masculino,Sim,37,Sim,Artista,9.0,Baixa,1.0,Cat_4
464920,Masculino,Não,39,Sim,Artista,4.0,Baixa,1.0,Cat_4
464921,Masculino,Sim,39,Não,Medicina,1.0,Média,5.0,Cat_4
464925,Masculino,,60,Não,Empreendedorismo,7.0,Média,2.0,Cat_4
464927,Feminino,Sim,70,Sim,Artista,1.0,Média,2.0,Cat_4
464932,Masculino,Sim,51,Sim,Empreendedorismo,9.0,Baixa,1.0,Cat_4
464938,Masculino,Sim,48,Não,Artista,1.0,Baixa,3.0,Cat_4
464939,Masculino,Não,43,Não,Entretenimento,0.0,Baixa,1.0,Cat_4
464940,Feminino,Sim,29,Não,Engenharia,1.0,Baixa,2.0,Cat_4
464944,Feminino,Sim,43,Sim,Entretenimento,0.0,Baixa,2.0,Cat_4
464947,Masculino,Não,25,Não,Medicina,5.0,Baixa,1.0,Cat_4
464957,Feminino,Sim,75,Não,Direito,0.0,Baixa,1.0,Cat_4
464960,Feminino,Não,22,Não,Enfermagem,0.0,Baixa,5.0,Cat_4
464961,Masculino,Sim,86,Não,Marketing,1.0,Baixa,1.0,Cat_4
464963,Feminino,Sim,50,Sim,Entretenimento,1.0,Baixa,2.0,Cat_4
464972,Masculino,Sim,73,Não,Direito,1.0,Alta,9.0,Cat_4
464973,Masculino,Não,87,,Direito,1.0,Baixa,2.0,Cat_4
464981,Masculino,Sim,49,Sim,Artista,0.0,Média,4.0,Cat_6
464987,Masculino,Sim,46,Sim,Empreendedorismo,1.0,Alta,5.0,Cat_6
464990,Masculino,Sim,73,Não,Empreendedorismo,0.0,Alta,2.0,Cat_6
464991,Feminino,Sim,87,Sim,Direito,1.0,Alta,2.0,Cat_6
464995,Masculino,Sim,53,Não,Empreendedorismo,2.0,Alta,4.0,Cat_4
465001,Masculino,Sim,84,Sim,Direito,1.0,Alta,2.0,Cat_6
465005,Masculino,Sim,47,Sim,Empreendedorismo,3.0,Alta,3.0,Cat_6
465012,Masculino,Sim,59,Não,Empreendedorismo,1.0,Alta,4.0,Cat_6
465014,Masculino,Sim,82,Não,Direito,1.0,Baixa,1.0,Cat_6
465022,Feminino,Sim,71,Sim,Direito,0.0,Alta,2.0,Cat_6
465023,Masculino,Sim,39,Sim,Artista,9.0,Média,2.0,Cat_2
465026,Feminino,Não,25,Não,Medicina,0.0,Baixa,2.0,Cat_6
465032,Masculino,Sim,67,Sim,Empreendedorismo,1.0,Alta,2.0,Cat_6
465035,Feminino,Sim,83,Sim,Direito,13.0,Alta,2.0,Cat_6
465038,Masculino,Sim,49,Não,Empreendedorismo,0.0,Alta,4.0,Cat_6
465039,Feminino,Sim,87,Não,Direito,0.0,Alta,2.0,Cat_6
465040,Masculino,Sim,69,Não,Direito,1.0,Média,2.0,Cat_6
465045,Masculino,Sim,40,Sim,Entretenimento,9.0,Média,2.0,Cat_6
465056,Masculino,Sim,87,Sim,Direito,1.0,Alta,2.0,Cat_6
465069,Masculino,Sim,68,Sim,Enfermagem,0.0,Média,3.0,Cat_6
465075,Feminino,Sim,43,Sim,Artista,,Média,2.0,Cat_6
465076,Masculino,Sim,67,Sim,Artista,0.0,Alta,5.0,Cat_6
465079,Masculino,Sim,80,Sim,Direito,1.0,Baixa,1.0,Cat_6
465082,Masculino,Sim,65,Sim,Direito,1.0,Baixa,1.0,Cat_3
465087,Masculino,Não,29,Sim,Medicina,0.0,Baixa,4.0,Cat_6
465091,Masculino,Sim,60,Sim,Entretenimento,,Média,3.0,Cat_6
465092,Masculino,Sim,72,Sim,Empreendedorismo,1.0,Alta,2.0,Cat_6
465093,Masculino,Sim,57,Sim,Medicina,0.0,Baixa,1.0,Cat_6
465095,Masculino,Sim,47,Sim,Empreendedorismo,1.0,Alta,4.0,Cat_6
465099,Masculino,Sim,39,Não,Entretenimento,1.0,Média,2.0,Cat_6
465100,Masculino,Sim,62,Sim,Artista,0.0,Alta,2.0,Cat_6
465101,Feminino,Sim,81,Sim,Direito,1.0,Baixa,1.0,Cat_6
465105,Masculino,Sim,65,Não,Empreendedorismo,8.0,Média,2.0,Cat_6
465109,Masculino,Não,47,Não,Direito,,Baixa,2.0,Cat_6
465111,Feminino,Sim,40,Sim,Artista,8.0,Média,2.0,Cat_6
465112,Feminino,Sim,86,Não,Direito,0.0,Alta,2.0,Cat_6
465113,Masculino,Sim,67,Sim,Direito,0.0,Alta,2.0,Cat_4
465119,Feminino,Sim,45,Sim,Artista,0.0,Média,5.0,Cat_6
465120,Feminino,Não,27,Sim,Enfermagem,1.0,Baixa,4.0,Cat_6
465121,Feminino,Não,32,Sim,Artista,7.0,Baixa,1.0,Cat_3
465122,Feminino,Sim,41,Sim,Artista,3.0,Média,2.0,Cat_6
465124,Feminino,Sim,27,Sim,Enfermagem,6.0,Média,2.0,Cat_6
465128,Feminino,Sim,58,Não,Artista,0.0,Média,3.0,Cat_6
465134,Feminino,Sim,61,Sim,Entretenimento,1.0,Média,5.0,Cat_6
465136,Masculino,Sim,52,Sim,Artista,0.0,Média,2.0,Cat_6
465144,Masculino,Não,25,Sim,Medicina,8.0,Baixa,1.0,Cat_6
465147,Masculino,Não,33,Sim,Enfermagem,2.0,Baixa,3.0,Cat_6
465148,Masculino,Não,31,Não,Artista,0.0,Baixa,,
465150,Masculino,Não,37,Sim,Entretenimento,1.0,Baixa,1.0,Cat_6
465153,Masculino,Sim,38,Sim,Artista,1.0,Média,2.0,Cat_6
465155,Masculino,Sim,81,Sim,Direito,0.0,Baixa,1.0,Cat_6
465160,Masculino,Sim,61,Sim,Empreendedorismo,0.0,Alta,3.0,Cat_6
465164,Masculino,Não,20,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
465171,Feminino,Sim,48,Sim,Artista,8.0,Alta,4.0,Cat_6
465172,Feminino,Sim,43,Sim,Artista,8.0,Média,2.0,Cat_6
465175,Feminino,Não,22,Não,Responsável pela Casa,0.0,Baixa,4.0,Cat_6
465176,Feminino,Sim,63,Sim,Artista,1.0,Média,4.0,Cat_6
465181,Feminino,Não,25,Sim,Enfermagem,8.0,Baixa,1.0,Cat_4
465182,Feminino,Não,73,Sim,Direito,1.0,Baixa,1.0,Cat_6
465186,Feminino,Sim,43,Não,Artista,4.0,Média,4.0,Cat_1
465187,Feminino,Sim,39,Não,Medicina,1.0,Média,4.0,Cat_4
465188,Feminino,Sim,49,Sim,Artista,0.0,Média,4.0,Cat_6
465189,Feminino,Sim,83,Sim,Direito,1.0,Alta,2.0,Cat_6
465194,Masculino,Não,22,Não,Enfermagem,9.0,Baixa,6.0,Cat_2
465196,Feminino,Não,31,Sim,Artista,2.0,Baixa,2.0,Cat_4
465197,Feminino,Sim,60,Sim,Artista,1.0,Alta,4.0,Cat_6
465201,Masculino,Sim,42,Sim,Entretenimento,1.0,Média,4.0,Cat_3
465202,Masculino,Não,25,Não,Entretenimento,7.0,Baixa,4.0,Cat_6
465203,Masculino,Não,29,Sim,Enfermagem,3.0,Baixa,3.0,Cat_6
465204,Masculino,Sim,29,Sim,Enfermagem,1.0,Baixa,2.0,Cat_6
465213,Masculino,Sim,39,Sim,Entretenimento,2.0,Média,2.0,Cat_6
465214,Masculino,Sim,33,Não,Engenharia,14.0,Baixa,1.0,Cat_6
465216,Masculino,Sim,35,Sim,Empreendedorismo,9.0,Alta,4.0,Cat_6
465226,Masculino,Sim,38,Não,Entretenimento,2.0,Baixa,3.0,Cat_6
465228,Masculino,Sim,59,Sim,Artista,1.0,Alta,2.0,Cat_6
465231,Masculino,Sim,67,Não,Artista,1.0,Média,2.0,Cat_6
465236,Masculino,Sim,45,Sim,Artista,1.0,Baixa,1.0,Cat_6
465237,Masculino,Sim,70,Sim,Direito,,Alta,2.0,Cat_6
465242,Masculino,Não,19,Não,Enfermagem,5.0,Baixa,4.0,Cat_3
465249,Feminino,Não,23,Não,Enfermagem,0.0,Baixa,4.0,Cat_6
465254,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,4.0,Cat_7
465261,Feminino,Não,23,Sim,Enfermagem,1.0,Baixa,4.0,Cat_1
465264,Masculino,Sim,80,Não,Empreendedorismo,0.0,Baixa,1.0,Cat_6
465267,Masculino,Sim,40,Não,Engenharia,14.0,Média,5.0,Cat_4
465274,Masculino,Não,36,Sim,Artista,0.0,Baixa,1.0,Cat_4
465285,Feminino,Sim,31,Não,Engenharia,8.0,Baixa,4.0,Cat_6
465288,Feminino,Sim,20,Não,Engenharia,1.0,Baixa,2.0,Cat_4
465289,Masculino,Sim,31,Sim,Empreendedorismo,1.0,Alta,2.0,Cat_6
465290,Masculino,Sim,50,Sim,Empreendedorismo,0.0,Alta,5.0,Cat_6
465294,Masculino,Sim,67,Não,Direito,0.0,Baixa,2.0,Cat_6
465295,Feminino,,43,Sim,Medicina,9.0,Média,1.0,Cat_6
465296,Feminino,Sim,85,Sim,Direito,5.0,Alta,3.0,Cat_6
465303,Feminino,Sim,65,Sim,Artista,1.0,Média,3.0,Cat_2
465306,Masculino,Sim,71,Não,Empreendedorismo,1.0,Média,4.0,Cat_2
465310,Feminino,Não,20,Não,Enfermagem,1.0,Baixa,6.0,Cat_4
465319,Masculino,Não,20,Não,Enfermagem,0.0,Baixa,5.0,Cat_6
465326,Masculino,Sim,87,Sim,Artista,,Baixa,1.0,Cat_6
465333,Feminino,Sim,37,Sim,Artista,4.0,Baixa,2.0,Cat_7
465335,Masculino,Sim,59,Não,Entretenimento,1.0,Média,2.0,Cat_7
465340,Feminino,Não,29,Sim,Artista,3.0,Baixa,4.0,Cat_2
465342,Masculino,Sim,85,Sim,Empreendedorismo,0.0,Alta,2.0,Cat_6
465344,Feminino,Sim,72,Sim,Direito,1.0,Alta,2.0,Cat_6
465345,Feminino,Não,42,Sim,Artista,0.0,Baixa,,Cat_6
465351,Feminino,Sim,45,Sim,Artista,9.0,Média,2.0,Cat_6
465352,Masculino,Sim,59,Sim,Entretenimento,1.0,Média,4.0,Cat_6
465354,Masculino,Não,19,Não,Medicina,0.0,Baixa,5.0,Cat_2
465357,Feminino,Sim,47,Sim,Artista,0.0,Média,3.0,Cat_6
465358,Feminino,Sim,73,Sim,Artista,0.0,Alta,2.0,Cat_6
465359,Feminino,Sim,42,Não,Artista,1.0,Baixa,1.0,Cat_6
465364,Feminino,Não,37,Sim,Medicina,7.0,Baixa,5.0,Cat_2
465366,Feminino,Não,38,Sim,Artista,8.0,Baixa,1.0,Cat_6
465371,Feminino,Não,41,Sim,Artista,1.0,Baixa,1.0,Cat_6
465372,Feminino,Não,40,Sim,Entretenimento,0.0,Baixa,1.0,Cat_6
465383,Feminino,Sim,30,Sim,Entretenimento,0.0,Baixa,4.0,Cat_6
465384,Masculino,Sim,56,Sim,Artista,0.0,Alta,2.0,Cat_6
465391,Feminino,Sim,65,Sim,Direito,1.0,Alta,2.0,Cat_6
465393,Masculino,Sim,35,Sim,Artista,5.0,Média,2.0,Cat_6
465395,Feminino,Sim,37,Não,Engenharia,0.0,Média,5.0,Cat_4
465399,Masculino,Não,36,Sim,Entretenimento,0.0,Baixa,1.0,Cat_4
465405,Feminino,,26,Sim,Responsável pela Casa,1.0,Alta,4.0,Cat_2
465408,Masculino,Não,25,Não,Empreendedorismo,,Baixa,4.0,Cat_6
465410,Masculino,Não,30,Não,Enfermagem,0.0,Baixa,4.0,Cat_5
465417,Masculino,Sim,37,Sim,Entretenimento,,Média,2.0,Cat_4
465419,Masculino,Não,30,Não,Artista,0.0,Baixa,3.0,Cat_6
465423,Masculino,Sim,46,Sim,Entretenimento,1.0,Média,4.0,Cat_7
465428,Feminino,Não,38,Sim,Engenharia,1.0,Baixa,1.0,Cat_4
465433,Feminino,Não,40,Sim,Artista,,Baixa,1.0,Cat_2
465435,Feminino,Não,31,Sim,Artista,5.0,Baixa,1.0,Cat_6
465437,Masculino,Sim,45,Sim,Empreendedorismo,4.0,Alta,5.0,Cat_6
465440,Masculino,Sim,55,Não,Engenharia,1.0,Baixa,5.0,Cat_6
465441,Feminino,Sim,51,Sim,Engenharia,2.0,Baixa,1.0,Cat_4
465445,Feminino,Não,29,Sim,Responsável pela Casa,5.0,Baixa,7.0,Cat_6
465458,Feminino,Sim,74,Sim,Artista,1.0,Alta,2.0,Cat_6
465461,Masculino,Sim,69,Não,Entretenimento,1.0,Média,3.0,Cat_6
465463,Feminino,Não,28,Não,Medicina,,Baixa,5.0,Cat_2
465464,Masculino,Sim,41,Sim,Empreendedorismo,0.0,Média,,Cat_4
465467,Masculino,,29,Não,Enfermagem,1.0,Baixa,3.0,Cat_6
465471,Masculino,Sim,39,Sim,Artista,0.0,Baixa,1.0,Cat_6
465472,Feminino,Sim,74,Não,Entretenimento,,Alta,3.0,Cat_6
465473,Feminino,Não,59,Sim,Artista,4.0,Baixa,1.0,Cat_6
465477,Masculino,Não,27,Não,Enfermagem,1.0,Baixa,3.0,Cat_2
465479,Masculino,Não,33,Não,Artista,0.0,Baixa,1.0,Cat_4
465482,Masculino,Não,31,Não,Entretenimento,9.0,Baixa,2.0,Cat_2
465483,Masculino,Sim,46,Não,Artista,0.0,Média,3.0,Cat_6
465484,Feminino,Sim,63,Sim,Artista,0.0,Baixa,2.0,Cat_6
465488,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
465489,Feminino,Não,53,Sim,Engenharia,1.0,Baixa,5.0,Cat_6
465492,Masculino,Sim,59,Não,Entretenimento,1.0,Baixa,1.0,Cat_2
465496,Masculino,Sim,84,Sim,Direito,,Baixa,2.0,Cat_2
465505,Masculino,Sim,63,Sim,Artista,1.0,Média,4.0,Cat_6
465507,Masculino,Sim,35,Sim,Artista,8.0,Baixa,1.0,Cat_6
465508,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
465510,Masculino,Sim,67,Não,Direito,0.0,Alta,2.0,Cat_6
465518,Feminino,Sim,41,Sim,Artista,1.0,Média,3.0,Cat_4
465520,Feminino,Não,27,Sim,Artista,0.0,Baixa,8.0,Cat_2
465521,Feminino,Sim,53,Sim,Artista,1.0,Média,2.0,Cat_7
465522,Feminino,Não,33,Sim,Enfermagem,4.0,Baixa,8.0,Cat_5
465529,Feminino,Não,32,Não,Medicina,0.0,Baixa,4.0,Cat_6
465538,Masculino,Sim,59,Não,,5.0,Alta,2.0,Cat_6
465539,Feminino,Sim,50,Sim,Artista,1.0,Alta,5.0,Cat_6
465541,Feminino,Sim,50,Sim,Artista,1.0,Média,4.0,Cat_7
465543,Feminino,Sim,41,Sim,Enfermagem,1.0,Média,2.0,Cat_3
465547,Feminino,Sim,71,,Direito,1.0,Baixa,1.0,Cat_6
465550,Feminino,Não,33,Sim,Enfermagem,1.0,Baixa,6.0,Cat_3
465551,Feminino,Sim,46,Sim,Artista,,Média,2.0,Cat_3
465554,Feminino,Não,78,Sim,Direito,1.0,Baixa,3.0,Cat_6
465555,Feminino,Sim,69,Não,Direito,,Alta,2.0,Cat_4
465558,Feminino,Não,40,Sim,Enfermagem,8.0,Baixa,1.0,Cat_7
465568,Masculino,Sim,43,Sim,Empreendedorismo,2.0,Alta,3.0,Cat_6
465569,Masculino,Sim,36,Sim,Artista,0.0,Alta,3.0,Cat_6
465571,Masculino,Sim,35,Sim,Entretenimento,1.0,Média,2.0,Cat_2
465577,Masculino,Não,30,Não,Enfermagem,0.0,Baixa,4.0,Cat_3
465584,Masculino,Sim,47,Não,Entretenimento,3.0,Média,2.0,Cat_6
465586,Masculino,Sim,69,Não,Artista,0.0,Baixa,1.0,Cat_6
465587,Masculino,Sim,41,Sim,Entretenimento,,Baixa,5.0,Cat_3
465594,Masculino,Sim,33,Não,Empreendedorismo,4.0,Baixa,6.0,Cat_3
465598,Masculino,Não,27,Sim,Enfermagem,6.0,Baixa,5.0,Cat_2
465600,Masculino,Sim,38,Sim,Engenharia,6.0,Baixa,2.0,Cat_3
465601,Masculino,Sim,35,Sim,Artista,,Média,4.0,Cat_3
465602,Masculino,Sim,27,Sim,Artista,10.0,Baixa,2.0,Cat_3
465603,Feminino,Sim,51,Sim,Responsável pela Casa,9.0,Baixa,,Cat_3
465605,Feminino,Sim,52,Sim,Engenharia,4.0,Baixa,1.0,Cat_3
465611,Masculino,Não,53,Sim,Medicina,0.0,Baixa,1.0,Cat_6
465612,Masculino,Sim,43,Sim,Artista,8.0,Média,2.0,Cat_6
465616,Masculino,Sim,42,Sim,Medicina,8.0,Baixa,2.0,Cat_6
465621,Masculino,Não,36,Sim,Medicina,9.0,Baixa,1.0,Cat_6
465625,Masculino,Não,36,Sim,Artista,14.0,Baixa,2.0,Cat_6
465627,Feminino,Não,40,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6
465629,Masculino,Sim,47,Sim,Entretenimento,2.0,Média,3.0,Cat_6
465635,Masculino,Não,30,Não,Medicina,1.0,Baixa,2.0,Cat_4
465638,Feminino,Sim,53,Sim,Artista,,Baixa,,Cat_3
465640,Masculino,Sim,45,Sim,Artista,5.0,Média,2.0,Cat_6
465644,Masculino,Não,33,Sim,Enfermagem,0.0,Baixa,5.0,Cat_6
465645,Feminino,Não,40,Sim,Artista,8.0,Baixa,2.0,Cat_6
465649,Feminino,Sim,36,Sim,Marketing,5.0,Baixa,1.0,Cat_6
465651,Masculino,Não,32,Não,Engenharia,0.0,Baixa,4.0,Cat_6
465653,Feminino,Sim,51,Sim,Artista,0.0,Baixa,2.0,Cat_6
465655,Feminino,Não,49,Sim,Artista,0.0,Baixa,1.0,Cat_6
465656,Masculino,Sim,81,Não,Direito,1.0,Baixa,,Cat_6
465658,Masculino,Sim,72,Sim,Artista,1.0,Média,4.0,Cat_6
465663,Feminino,Não,70,Sim,Artista,0.0,Baixa,2.0,Cat_6
465667,Masculino,Não,21,Não,Enfermagem,0.0,Baixa,3.0,Cat_2
465668,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,5.0,Cat_4
465669,Feminino,Sim,41,Não,Entretenimento,4.0,Média,4.0,Cat_4
465670,Feminino,Não,49,Não,Engenharia,12.0,Baixa,1.0,Cat_4
465675,Feminino,Não,51,Não,Entretenimento,0.0,Baixa,1.0,Cat_4
465680,Masculino,Sim,28,Não,Enfermagem,0.0,Média,5.0,Cat_4
465685,Masculino,Não,37,Sim,Enfermagem,5.0,Baixa,2.0,Cat_3
465688,Feminino,Sim,63,,Artista,1.0,Média,3.0,Cat_3
465689,Masculino,Não,19,Não,Enfermagem,8.0,Baixa,4.0,Cat_3
465695,Feminino,Não,32,Não,Enfermagem,,Baixa,3.0,Cat_4
465697,Feminino,Sim,51,Não,Artista,6.0,Baixa,1.0,Cat_6
465703,Masculino,Sim,26,Não,Entretenimento,3.0,Baixa,2.0,Cat_4
465704,Masculino,Sim,61,Não,Artista,0.0,Baixa,1.0,Cat_6
465705,Feminino,Sim,51,Sim,Artista,0.0,Média,4.0,Cat_6
465706,Feminino,Sim,45,Sim,Artista,0.0,Média,3.0,Cat_6
465721,Masculino,Sim,29,Sim,Entretenimento,1.0,Alta,2.0,Cat_3
465722,Masculino,Sim,47,Não,,0.0,Baixa,5.0,Cat_3
465725,Masculino,Não,25,Sim,Medicina,1.0,Baixa,2.0,Cat_3
465727,Masculino,Não,40,Não,Marketing,0.0,Baixa,5.0,Cat_4
465728,Masculino,Não,45,Sim,,1.0,Baixa,1.0,Cat_4
465733,Masculino,Sim,32,Sim,Entretenimento,1.0,Média,2.0,Cat_4
465734,Masculino,Sim,38,Sim,Artista,0.0,Baixa,3.0,Cat_1
465736,Feminino,Não,38,Sim,Artista,8.0,Baixa,2.0,Cat_3
465737,Feminino,Sim,48,Sim,Engenharia,7.0,Baixa,3.0,Cat_3
465740,Feminino,Não,71,Sim,Medicina,0.0,Baixa,1.0,Cat_6
465742,Feminino,Sim,46,Sim,Artista,3.0,Baixa,3.0,Cat_6
465751,Feminino,Sim,46,Sim,Artista,9.0,Baixa,2.0,Cat_6
465753,Feminino,Sim,49,Sim,Artista,7.0,Baixa,2.0,Cat_6
465766,Masculino,Sim,43,Não,Entretenimento,0.0,Baixa,3.0,Cat_4
465768,Feminino,Não,38,Sim,Artista,6.0,Baixa,4.0,Cat_4
465769,Masculino,Não,25,Sim,Enfermagem,8.0,Baixa,4.0,Cat_6
465772,Feminino,Sim,46,Sim,Engenharia,0.0,Baixa,4.0,Cat_1
465775,Feminino,Não,28,Sim,Engenharia,9.0,Baixa,3.0,Cat_6
465776,Feminino,Não,41,Sim,Entretenimento,5.0,Baixa,4.0,Cat_6
465777,Feminino,Não,32,Sim,Artista,9.0,Baixa,5.0,Cat_6
465784,Feminino,Não,21,Não,Enfermagem,0.0,Baixa,4.0,Cat_3
465788,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,6.0,Cat_4
465793,Masculino,Não,27,Não,Enfermagem,0.0,Baixa,5.0,Cat_4
465797,Masculino,Sim,40,Sim,Artista,0.0,Média,2.0,Cat_2
465804,Feminino,Sim,68,Não,Engenharia,0.0,Baixa,1.0,Cat_4
465809,Feminino,Não,25,Não,Responsável pela Casa,1.0,Baixa,7.0,Cat_4
465811,Masculino,Não,28,Não,Enfermagem,1.0,Baixa,4.0,Cat_4
465813,Masculino,Não,28,Não,Marketing,2.0,Baixa,8.0,Cat_4
465818,Masculino,Não,27,Não,Entretenimento,1.0,Baixa,3.0,Cat_4
465823,Masculino,Sim,67,Não,Entretenimento,5.0,Média,4.0,Cat_4
465826,Masculino,Sim,46,Não,Empreendedorismo,4.0,Baixa,9.0,Cat_4
465828,Feminino,Não,33,Não,Entretenimento,8.0,Baixa,4.0,Cat_4
465829,Feminino,Sim,40,Sim,Medicina,6.0,Média,3.0,Cat_4
465830,Feminino,Sim,48,Não,,5.0,Média,7.0,Cat_4
465831,Masculino,Sim,42,Não,Empreendedorismo,0.0,Alta,5.0,Cat_4
465837,Masculino,Não,56,Sim,,1.0,Baixa,1.0,Cat_6
465841,Feminino,Não,51,Sim,Engenharia,3.0,Baixa,1.0,Cat_6
465848,Feminino,Não,27,Sim,Enfermagem,0.0,Baixa,1.0,Cat_7
465849,Feminino,Não,25,Sim,Medicina,7.0,Baixa,3.0,Cat_4
465851,Feminino,Sim,51,Não,Artista,9.0,Alta,2.0,Cat_4
465853,Feminino,Sim,26,Sim,Enfermagem,,Média,2.0,Cat_6
465857,Feminino,Não,35,Sim,Medicina,0.0,Baixa,1.0,Cat_6
465860,Feminino,,25,Sim,Medicina,1.0,Baixa,3.0,Cat_6
465863,Masculino,Não,30,Não,Enfermagem,6.0,Baixa,3.0,Cat_6
465865,Feminino,Não,41,Sim,Enfermagem,9.0,Baixa,1.0,Cat_6
465866,Masculino,Sim,42,Sim,Artista,6.0,Baixa,3.0,Cat_6
465867,Feminino,Sim,40,Sim,Artista,8.0,Alta,5.0,Cat_6
465873,Masculino,Não,36,Sim,Entretenimento,13.0,Baixa,1.0,Cat_6
465875,Feminino,Não,39,Sim,Artista,9.0,Baixa,1.0,Cat_6
465884,Masculino,Sim,40,Sim,Empreendedorismo,7.0,Alta,3.0,Cat_6
465893,Feminino,Sim,40,Sim,Engenharia,1.0,Média,2.0,Cat_6
465894,Masculino,Não,28,Sim,Artista,9.0,Baixa,6.0,Cat_6
465907,Feminino,Não,31,Sim,Marketing,8.0,Baixa,,Cat_1
465916,Masculino,Não,41,Sim,Artista,4.0,Baixa,1.0,Cat_6
465923,Feminino,Não,28,Sim,Engenharia,9.0,Baixa,5.0,Cat_6
465925,Masculino,Não,30,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6
465927,Feminino,Não,30,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6
465930,Feminino,Não,38,Sim,Artista,9.0,Baixa,2.0,Cat_6
465931,Masculino,Sim,43,Sim,Artista,7.0,Baixa,1.0,Cat_7
465935,Masculino,Não,29,Sim,Entretenimento,9.0,Baixa,1.0,Cat_6
465937,Feminino,Não,30,Sim,Enfermagem,9.0,Baixa,3.0,Cat_6
465941,Masculino,Sim,27,Sim,Enfermagem,0.0,Baixa,2.0,Cat_6
465948,Feminino,Sim,48,Sim,Artista,0.0,Média,2.0,Cat_6
465953,Feminino,Não,51,Sim,Artista,1.0,Baixa,1.0,Cat_6
465957,Feminino,Não,48,Sim,Marketing,0.0,Baixa,1.0,Cat_6
465960,Feminino,Não,28,Sim,Marketing,9.0,Baixa,1.0,Cat_6
465961,Feminino,Não,40,Sim,Artista,3.0,Baixa,1.0,Cat_6
465963,Masculino,Sim,51,Sim,Artista,1.0,Baixa,2.0,Cat_6
465965,Feminino,Sim,36,Não,Marketing,8.0,Baixa,2.0,Cat_6
465972,Feminino,Não,51,Sim,Marketing,9.0,Baixa,1.0,Cat_6
465974,Masculino,Sim,45,Sim,Empreendedorismo,5.0,Alta,4.0,Cat_4
465975,Masculino,Não,40,Sim,Artista,8.0,Baixa,1.0,Cat_6
465976,Masculino,Não,40,Sim,Artista,0.0,Baixa,1.0,Cat_7
465979,Masculino,Sim,41,Sim,Artista,2.0,Baixa,2.0,Cat_6
465982,Masculino,Sim,43,Sim,Entretenimento,0.0,Média,4.0,Cat_6
465983,Masculino,,21,Não,Enfermagem,1.0,Baixa,3.0,Cat_6
465996,Masculino,Não,23,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
465997,Feminino,Não,31,Não,Medicina,0.0,Baixa,3.0,Cat_6
466001,Feminino,Sim,42,Sim,Entretenimento,6.0,Baixa,2.0,Cat_6
466007,Masculino,Sim,61,Não,Artista,0.0,Baixa,1.0,Cat_7
466017,Feminino,Sim,45,Sim,Responsável pela Casa,0.0,Baixa,1.0,Cat_3
466019,Feminino,Sim,63,Sim,Artista,5.0,Baixa,1.0,Cat_3
