codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1,segmentacao
459411,Masculino,Sim,74,Não,Direito,8.0,Baixa,1.0,Cat_6,A
463774,Masculino,Sim,29,Sim,Enfermagem,1.0,Média,2.0,Cat_6,A
463671,Masculino,Sim,37,Sim,Entretenimento,0.0,Média,3.0,Cat_6,C
466986,Masculino,Sim,45,Não,Entretenimento,1.0,Média,3.0,Cat_6,B
465508,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
463284,Feminino,Sim,60,Sim,Engenharia,0.0,Baixa,,Cat_3,B
465351,Feminino,Sim,51,Sim,Artista,8.0,Média,2.0,Cat_6,B
464001,Masculino,Sim,59,Sim,Artista,0.0,Média,2.0,Cat_6,C
459483,Masculino,Sim,55,Sim,Artista,1.0,Média,2.0,Cat_7,A
466013,Masculino,Não,22,Não,Enfermagem,2.0,Baixa,3.0,Cat_4,D
459763,Masculino,Não,18,Não,Artista,,Baixa,4.0,Cat_4,D
466490,Feminino,Sim,84,Não,Direito,0.0,Alta,2.0,Cat_6,B
463024,Masculino,Não,35,Sim,Artista,,Baixa,1.0,Cat_6,A
463665,Masculino,Sim,50,Sim,Entretenimento,0.0,Média,3.0,Cat_6,C
463459,Masculino,Sim,73,Sim,Artista,5.0,Alta,3.0,Cat_6,C
462756,Feminino,Não,23,Não,Engenharia,1.0,Baixa,4.0,Cat_6,B
461414,Masculino,Não,30,Sim,Entretenimento,,Baixa,5.0,Cat_3,D
463915,Feminino,Não,21,Sim,Enfermagem,0.0,Baixa,5.0,Cat_2,D
463543,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
462768,Masculino,Sim,46,Sim,Artista,0.0,Média,3.0,Cat_6,B
461876,Masculino,Não,32,Sim,Entretenimento,9.0,Baixa,2.0,Cat_6,D
462135,Feminino,Não,36,Sim,Enfermagem,6.0,Baixa,3.0,Cat_2,D
458998,Masculino,Sim,37,Não,Medicina,9.0,Baixa,2.0,Cat_6,D
466432,Masculino,Não,42,Sim,Entretenimento,1.0,Baixa,1.0,Cat_7,A
464722,Masculino,Sim,35,Sim,Medicina,1.0,Baixa,,Cat_4,D
460389,Feminino,Sim,42,Sim,Enfermagem,9.0,Média,2.0,Cat_6,D
460663,Feminino,Não,33,Não,Responsável pela Casa,9.0,Baixa,1.0,Cat_6,D
463484,Feminino,Sim,35,Não,Engenharia,1.0,Alta,2.0,,D
467771,Feminino,Sim,59,Sim,Artista,0.0,Média,5.0,Cat_6,C
462084,Masculino,Sim,70,Sim,Artista,1.0,Baixa,1.0,Cat_6,B
463621,Masculino,Sim,53,Não,Entretenimento,1.0,Baixa,1.0,Cat_6,A
467021,Feminino,Sim,80,Não,Direito,1.0,Alta,2.0,Cat_6,D
459056,Masculino,Sim,56,Não,Empreendedorismo,,Alta,3.0,Cat_6,B
467563,Masculino,Sim,39,Sim,Artista,0.0,Média,2.0,Cat_2,C
459820,Feminino,Sim,73,Sim,Artista,,Média,3.0,Cat_3,C
467306,Feminino,Sim,58,Sim,Artista,0.0,Média,5.0,Cat_6,C
464865,Feminino,Não,30,Não,Responsável pela Casa,8.0,Baixa,9.0,Cat_4,A
463585,Feminino,Não,23,Não,Enfermagem,0.0,Baixa,3.0,Cat_6,D
466186,Masculino,Sim,59,Sim,Artista,9.0,Média,4.0,Cat_6,C
459619,Feminino,Sim,56,Sim,Medicina,0.0,Baixa,2.0,Cat_6,D
466699,Feminino,Sim,40,Sim,Artista,8.0,Baixa,1.0,Cat_6,B
465517,Feminino,Sim,68,Sim,Artista,1.0,Baixa,2.0,Cat_6,A
459237,Masculino,Não,29,Sim,Artista,1.0,Baixa,6.0,Cat_6,A
461757,Feminino,Sim,55,Sim,Artista,1.0,Média,3.0,Cat_6,C
466309,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
466532,Feminino,Não,19,Não,Engenharia,1.0,Baixa,4.0,Cat_6,D
460832,Feminino,Sim,41,Não,Enfermagem,1.0,Média,4.0,Cat_6,D
461531,Masculino,Não,41,Sim,Artista,4.0,Baixa,1.0,Cat_3,A
467304,Masculino,Não,33,Não,Medicina,1.0,Baixa,2.0,Cat_3,C
463124,Masculino,Sim,31,Não,Artista,,Média,2.0,Cat_6,B
461463,Masculino,Não,41,Sim,Artista,6.0,Baixa,1.0,Cat_3,B
464566,Masculino,Sim,35,Sim,Empreendedorismo,0.0,Alta,4.0,Cat_6,A
462070,Masculino,Sim,41,Sim,Entretenimento,9.0,Média,2.0,Cat_6,B
464162,Masculino,Sim,81,Sim,Direito,,Alta,2.0,Cat_6,C
466554,Masculino,Não,26,Não,Enfermagem,0.0,Baixa,3.0,Cat_6,D
462793,Masculino,Sim,42,Não,Empreendedorismo,3.0,Alta,5.0,Cat_6,B
465657,Feminino,Sim,53,Sim,Artista,0.0,Média,2.0,Cat_6,C
460530,Feminino,Sim,33,Sim,Entretenimento,3.0,Média,3.0,Cat_4,D
464045,Masculino,Sim,39,Sim,Artista,0.0,Baixa,2.0,Cat_6,C
465633,Masculino,Sim,83,Sim,Empreendedorismo,,Alta,2.0,Cat_6,B
462905,Feminino,Não,25,Não,Artista,6.0,Baixa,3.0,Cat_6,C
466254,Masculino,Não,40,Sim,Entretenimento,0.0,Baixa,2.0,Cat_2,A
460617,Feminino,Não,22,Não,Enfermagem,0.0,Baixa,4.0,Cat_3,D
465468,Feminino,Sim,37,Sim,Artista,1.0,Média,2.0,Cat_6,C
466125,Feminino,Sim,65,Sim,Artista,0.0,Baixa,2.0,Cat_6,B
465207,Masculino,Sim,49,Sim,Artista,0.0,Média,2.0,Cat_6,C
463332,Feminino,Sim,38,Sim,Engenharia,1.0,Baixa,2.0,Cat_6,C
459924,Feminino,Sim,65,Sim,Artista,0.0,Média,2.0,Cat_6,C
466143,Feminino,Sim,48,Não,Engenharia,0.0,Média,5.0,,C
466375,Masculino,Sim,52,Sim,Entretenimento,1.0,Baixa,4.0,Cat_2,C
462951,Masculino,Sim,73,Sim,Direito,2.0,Baixa,1.0,Cat_6,D
465654,Feminino,Não,48,Sim,Engenharia,1.0,Baixa,1.0,Cat_6,B
460987,Masculino,Não,25,Sim,Medicina,8.0,Baixa,2.0,Cat_6,D
461681,Masculino,Não,31,Sim,Enfermagem,9.0,Baixa,3.0,Cat_7,D
462820,Masculino,Não,25,Não,Entretenimento,8.0,Baixa,9.0,Cat_6,C
467518,Masculino,Não,21,Não,Medicina,0.0,Baixa,,Cat_6,D
467525,Masculino,Não,20,Não,Enfermagem,0.0,Baixa,4.0,Cat_6,D
465876,Masculino,Não,25,Não,Empreendedorismo,0.0,Baixa,3.0,Cat_6,A
464199,Masculino,Sim,25,Sim,Artista,8.0,Baixa,2.0,Cat_7,A
462746,Masculino,Não,29,Não,Entretenimento,1.0,Baixa,3.0,Cat_6,B
463261,Feminino,Sim,72,Não,Entretenimento,7.0,Média,3.0,Cat_6,B
467548,Masculino,Sim,48,Sim,Artista,0.0,Alta,2.0,Cat_6,B
460924,Masculino,Não,28,Não,Medicina,1.0,Baixa,5.0,Cat_2,D
463368,Feminino,Sim,42,Sim,Artista,3.0,Alta,3.0,Cat_2,C
459957,Feminino,Sim,32,Sim,Artista,8.0,Baixa,3.0,Cat_6,A
459191,Masculino,Sim,49,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
462479,Feminino,Sim,55,Sim,Artista,1.0,Média,2.0,Cat_6,C
466570,Feminino,Sim,40,Sim,Artista,0.0,Média,3.0,Cat_6,A
459407,Feminino,Não,37,Sim,Medicina,0.0,Baixa,3.0,Cat_6,A
467331,Masculino,Não,27,Não,Enfermagem,3.0,Baixa,4.0,Cat_6,D
463377,Feminino,Sim,32,Sim,Responsável pela Casa,4.0,Alta,2.0,Cat_3,B
467456,Masculino,Sim,36,Não,Empreendedorismo,7.0,Alta,4.0,Cat_6,A
463058,Feminino,Não,28,Sim,Responsável pela Casa,11.0,Baixa,1.0,,D
467401,Masculino,Sim,72,Não,Entretenimento,0.0,Média,,Cat_1,C
464029,Masculino,Não,18,Não,Entretenimento,1.0,Baixa,4.0,Cat_6,D
466056,Feminino,Não,36,Sim,Artista,1.0,Baixa,1.0,Cat_4,B
467130,Feminino,Sim,29,Não,Responsável pela Casa,,Alta,3.0,Cat_3,A
465002,Feminino,Sim,88,Sim,Direito,1.0,Alta,2.0,Cat_6,C
463155,Feminino,Não,38,Sim,Engenharia,,Baixa,1.0,Cat_6,D
459651,Masculino,Sim,87,Sim,Direito,,Baixa,1.0,Cat_6,B
459961,Masculino,Sim,51,Sim,Artista,8.0,Baixa,3.0,Cat_2,A
466109,Masculino,Sim,51,Sim,Entretenimento,1.0,Média,4.0,Cat_6,B
461543,Masculino,Não,31,Não,Artista,3.0,Baixa,2.0,Cat_6,A
459502,Feminino,Sim,47,Sim,Artista,1.0,Média,3.0,Cat_6,C
459864,Feminino,Sim,70,Não,Artista,,Alta,2.0,Cat_6,A
460441,Masculino,Não,31,Não,Enfermagem,,Baixa,4.0,Cat_6,B
461942,Masculino,Não,29,Sim,Enfermagem,0.0,Baixa,6.0,Cat_6,D
462755,Feminino,Não,20,Não,Enfermagem,0.0,Baixa,,Cat_6,D
465098,Feminino,Não,41,Sim,Artista,1.0,Baixa,,Cat_4,A
459872,Masculino,Sim,68,Não,Entretenimento,4.0,Média,2.0,Cat_6,A
462053,Masculino,Sim,28,Sim,Artista,,Baixa,2.0,Cat_6,B
467040,Masculino,Não,32,Sim,Medicina,0.0,Baixa,4.0,Cat_3,D
465079,Masculino,Sim,75,Sim,Direito,1.0,Baixa,1.0,Cat_6,A
467697,Feminino,Não,39,Sim,Enfermagem,0.0,Baixa,1.0,Cat_6,A
466555,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,D
463457,Feminino,Sim,42,Sim,Artista,2.0,Média,2.0,Cat_6,B
462653,Masculino,Sim,48,Sim,Empreendedorismo,0.0,Média,4.0,Cat_4,A
461390,Feminino,Sim,70,Sim,Artista,0.0,Alta,2.0,Cat_6,C
460217,Masculino,Sim,45,Sim,Artista,1.0,Média,2.0,Cat_6,B
463684,Feminino,Não,29,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6,A
463764,Masculino,Sim,50,Sim,Entretenimento,1.0,Média,3.0,Cat_6,C
465310,Feminino,Não,22,Não,Enfermagem,0.0,Baixa,6.0,Cat_4,D
462489,Masculino,Sim,46,Sim,Artista,0.0,Baixa,2.0,Cat_6,C
465677,Masculino,Sim,39,Não,Artista,,Baixa,2.0,Cat_4,A
459737,Feminino,Sim,81,Sim,Direito,8.0,Alta,2.0,Cat_6,C
465357,Feminino,Sim,49,Sim,Artista,1.0,Média,3.0,Cat_6,C
462159,Masculino,Não,43,Sim,Medicina,1.0,Baixa,,Cat_6,A
461747,Masculino,Sim,66,Sim,Artista,1.0,Alta,2.0,Cat_6,B
465940,Feminino,Não,53,Sim,Artista,0.0,Baixa,2.0,,A
464323,Feminino,Não,29,Sim,Artista,12.0,Baixa,1.0,Cat_6,A
467248,Feminino,Sim,86,Sim,Direito,0.0,Alta,2.0,Cat_6,C
463265,Masculino,Sim,70,Sim,Artista,1.0,Média,3.0,Cat_6,C
459946,Feminino,Sim,36,Sim,Artista,1.0,Média,2.0,Cat_6,B
463161,Masculino,Não,35,Sim,Artista,1.0,Baixa,2.0,Cat_3,A
460790,Feminino,Sim,42,Sim,Artista,0.0,Alta,2.0,Cat_2,C
463118,Feminino,Sim,49,Sim,Medicina,,Alta,3.0,Cat_6,B
460864,Feminino,Não,20,Não,Artista,0.0,Baixa,3.0,Cat_6,D
461039,Feminino,Sim,27,Não,Engenharia,1.0,Média,9.0,Cat_3,D
460299,Masculino,Sim,56,Sim,Artista,4.0,Baixa,1.0,Cat_6,B
462378,Masculino,Sim,67,Não,Artista,1.0,Baixa,1.0,Cat_6,B
463081,Feminino,Sim,51,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
460923,Masculino,Sim,49,Sim,Artista,1.0,Média,3.0,Cat_6,C
462120,Masculino,Sim,51,Não,Artista,1.0,Baixa,3.0,Cat_3,A
463980,Feminino,Não,26,Sim,Artista,1.0,Baixa,9.0,Cat_6,C
461464,Masculino,Não,59,Sim,Entretenimento,,Baixa,3.0,Cat_6,B
466695,Feminino,Sim,31,Sim,Entretenimento,1.0,Baixa,1.0,Cat_6,A
465833,Masculino,Sim,43,Não,Empreendedorismo,1.0,Alta,3.0,Cat_4,A
467490,Masculino,Sim,59,Não,Empreendedorismo,7.0,Média,5.0,Cat_6,B
459765,Feminino,Não,35,Sim,Engenharia,4.0,Baixa,1.0,Cat_6,A
467570,Masculino,Não,18,Não,Enfermagem,14.0,Baixa,,Cat_6,D
464561,Feminino,Não,48,Sim,Entretenimento,9.0,Baixa,2.0,Cat_6,A
459409,Feminino,Sim,88,Sim,Direito,1.0,Alta,2.0,Cat_6,B
462864,Feminino,Não,30,Sim,Enfermagem,12.0,Baixa,6.0,Cat_6,D
461009,Feminino,Não,22,Não,Enfermagem,6.0,Baixa,3.0,Cat_3,D
459117,Masculino,Sim,66,Sim,Artista,1.0,Alta,2.0,Cat_6,C
464131,Feminino,Sim,81,Não,Engenharia,0.0,Alta,2.0,Cat_6,B
464079,Feminino,Sim,36,Não,Medicina,14.0,Média,2.0,Cat_6,A
462478,Masculino,Sim,30,Não,Medicina,,Média,2.0,Cat_4,A
465375,Feminino,Não,50,Sim,Engenharia,1.0,Baixa,1.0,Cat_6,B
461637,Masculino,Sim,51,Sim,Artista,1.0,Baixa,2.0,Cat_7,B
459252,Masculino,Sim,66,Sim,Direito,0.0,Alta,3.0,Cat_6,A
461438,Feminino,Sim,39,Sim,Engenharia,8.0,Média,2.0,Cat_6,C
463956,Feminino,Não,28,Não,Entretenimento,0.0,Baixa,5.0,Cat_2,D
459682,Masculino,Sim,35,Sim,Empreendedorismo,,Média,3.0,Cat_6,A
459892,Feminino,Sim,50,Sim,Artista,1.0,Baixa,1.0,Cat_6,A
467720,Masculino,Não,27,Sim,Entretenimento,,Baixa,2.0,Cat_6,A
463148,Masculino,Sim,60,Sim,Marketing,1.0,Alta,5.0,Cat_6,C
460862,Masculino,Sim,52,Não,Entretenimento,1.0,Média,4.0,Cat_3,B
460382,Masculino,Sim,32,Não,Marketing,4.0,Baixa,3.0,Cat_6,D
461650,Feminino,Sim,42,Sim,Medicina,0.0,Baixa,1.0,Cat_4,B
467501,Masculino,Não,48,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,D
459486,Masculino,Sim,75,Sim,Direito,,Alta,2.0,Cat_6,A
467319,Masculino,Não,26,Sim,Responsável pela Casa,8.0,Baixa,2.0,Cat_6,A
459604,Feminino,Não,21,Não,Enfermagem,0.0,Baixa,7.0,Cat_3,D
463554,Feminino,Não,53,Não,Artista,7.0,Baixa,1.0,Cat_6,C
467652,Masculino,Não,32,Sim,Medicina,0.0,Baixa,3.0,Cat_6,D
465298,Feminino,Sim,56,Sim,Medicina,1.0,Média,2.0,Cat_3,C
462494,Feminino,Não,36,Sim,Artista,8.0,Baixa,4.0,Cat_3,D
467344,Masculino,Sim,83,Sim,Direito,0.0,Baixa,2.0,Cat_6,B
463442,Masculino,Sim,42,Sim,Empreendedorismo,1.0,Baixa,2.0,Cat_6,D
467219,Feminino,Sim,66,Não,Direito,,Alta,2.0,Cat_6,A
464360,Masculino,Sim,62,Sim,Empreendedorismo,0.0,Alta,2.0,Cat_6,B
462505,Masculino,Sim,40,Não,Empreendedorismo,0.0,Baixa,4.0,Cat_4,D
459914,Masculino,Não,38,Sim,Artista,2.0,Baixa,1.0,Cat_4,D
461255,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,5.0,Cat_4,D
462360,Feminino,Sim,62,Sim,Artista,3.0,Baixa,2.0,Cat_6,C
466571,Masculino,Não,23,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
465033,Feminino,Sim,56,Sim,,0.0,Média,2.0,Cat_6,B
464575,Masculino,Não,42,Sim,Artista,8.0,Baixa,1.0,Cat_6,A
465650,Feminino,Não,32,Não,Marketing,0.0,Baixa,4.0,Cat_6,A
464640,Feminino,Não,28,Não,Marketing,0.0,Baixa,5.0,Cat_4,A
459694,Masculino,Sim,77,Não,Direito,0.0,Baixa,,Cat_6,D
465216,Masculino,Sim,35,Sim,Empreendedorismo,8.0,Alta,4.0,Cat_6,C
460818,Feminino,Não,30,Sim,Enfermagem,8.0,Baixa,,Cat_2,D
463927,Feminino,Não,53,Sim,Engenharia,1.0,Baixa,2.0,Cat_6,A
459506,Feminino,Não,27,Sim,,1.0,Baixa,1.0,Cat_6,A
467001,Feminino,,53,Sim,Entretenimento,8.0,Média,4.0,Cat_2,B
460265,Masculino,Sim,52,Sim,Empreendedorismo,1.0,Alta,4.0,Cat_6,B
464178,Masculino,Não,29,Sim,Medicina,3.0,Baixa,3.0,Cat_4,A
461586,Masculino,Não,36,Sim,Artista,6.0,Baixa,3.0,Cat_2,B
461764,Feminino,Não,41,Sim,Artista,0.0,Baixa,1.0,Cat_6,A
459297,Masculino,Sim,72,Sim,Empreendedorismo,0.0,Alta,4.0,Cat_6,C
459548,Feminino,Sim,50,Sim,Engenharia,1.0,Baixa,2.0,Cat_6,A
463452,Feminino,Sim,79,Sim,Direito,0.0,Alta,2.0,Cat_6,C
467767,Feminino,Não,23,Não,Marketing,4.0,Baixa,4.0,Cat_6,D
465927,Feminino,Não,25,Sim,Enfermagem,0.0,Baixa,1.0,Cat_6,D
465857,Feminino,Não,40,Sim,Medicina,1.0,Baixa,1.0,Cat_6,B
460581,Masculino,Sim,27,Sim,Enfermagem,2.0,Média,2.0,Cat_3,A
459501,Feminino,Sim,62,Sim,Artista,4.0,Média,7.0,Cat_7,A
466670,Masculino,Sim,29,Sim,Enfermagem,2.0,Média,2.0,Cat_2,B
460678,Feminino,Não,31,Não,Medicina,6.0,Baixa,2.0,Cat_3,A
459490,Masculino,Sim,37,Não,Engenharia,,Média,2.0,Cat_6,A
460230,Masculino,Não,28,Sim,Enfermagem,1.0,Baixa,4.0,Cat_6,C
463653,Feminino,Não,26,Sim,Artista,1.0,Baixa,5.0,Cat_6,A
463726,Feminino,Não,33,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,B
467858,Masculino,Sim,59,Sim,Artista,,Baixa,4.0,Cat_6,A
466907,Masculino,Sim,57,Sim,Artista,,Média,2.0,Cat_6,C
467249,Feminino,Não,43,Sim,Marketing,1.0,Baixa,1.0,Cat_6,D
465533,Feminino,Sim,50,Sim,Entretenimento,0.0,Média,4.0,Cat_2,B
462297,Feminino,Não,29,Sim,Artista,14.0,Baixa,2.0,Cat_6,B
460596,Masculino,Não,29,Não,Engenharia,0.0,Baixa,5.0,Cat_3,A
462633,Feminino,,28,Sim,Medicina,,Alta,8.0,Cat_4,D
467709,Feminino,Sim,37,Sim,Artista,5.0,Baixa,2.0,Cat_6,D
467413,Feminino,Sim,75,Sim,Direito,2.0,Alta,4.0,Cat_6,B
464672,Masculino,Não,19,Não,Entretenimento,0.0,Baixa,6.0,Cat_4,A
465807,Feminino,Não,42,Sim,Artista,1.0,Baixa,1.0,Cat_3,B
462760,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,5.0,,D
466529,Feminino,Sim,28,Sim,Medicina,0.0,Média,2.0,Cat_2,A
464434,Masculino,Sim,45,Sim,Artista,0.0,Média,4.0,Cat_6,B
462359,Masculino,Sim,51,Sim,Entretenimento,0.0,Baixa,3.0,,D
464802,Masculino,Não,40,Não,Entretenimento,1.0,Baixa,1.0,Cat_4,A
467643,Masculino,Não,42,Sim,Artista,12.0,Baixa,1.0,Cat_3,A
461977,Feminino,Não,49,Sim,Artista,3.0,Baixa,1.0,Cat_6,C
461738,Feminino,Sim,46,Sim,,,Média,3.0,Cat_6,C
464520,Masculino,Sim,46,Não,Entretenimento,8.0,Baixa,2.0,Cat_6,D
464484,Masculino,Sim,29,Sim,Artista,1.0,Média,3.0,Cat_3,B
465391,Feminino,Sim,72,Sim,Direito,0.0,Alta,2.0,Cat_6,A
460611,Masculino,Não,26,Sim,Enfermagem,0.0,Baixa,3.0,Cat_3,C
466159,Feminino,Sim,50,Sim,Engenharia,2.0,Média,3.0,Cat_6,C
463623,Masculino,Não,33,Sim,Medicina,0.0,Baixa,3.0,Cat_6,C
459254,Masculino,Sim,57,Sim,Medicina,,Baixa,1.0,Cat_6,A
463594,Feminino,Sim,35,Sim,Artista,7.0,Média,2.0,Cat_6,C
465118,Feminino,Sim,51,Sim,Artista,1.0,Média,6.0,Cat_6,C
460761,Masculino,Sim,52,Sim,Entretenimento,0.0,Média,6.0,Cat_4,C
459132,Masculino,Não,20,Não,Entretenimento,5.0,Baixa,2.0,Cat_6,D
461265,Masculino,Não,33,Não,Marketing,1.0,Baixa,6.0,Cat_4,D
463446,Masculino,Sim,58,Sim,Artista,0.0,Média,3.0,Cat_3,C
467902,Feminino,Não,37,Não,Artista,,Baixa,1.0,Cat_6,A
460591,Feminino,Sim,38,Sim,Medicina,1.0,Baixa,4.0,Cat_3,A
464139,Feminino,Não,27,Não,Enfermagem,14.0,Baixa,1.0,Cat_6,D
466433,Masculino,Sim,43,Sim,Entretenimento,8.0,Baixa,2.0,Cat_6,B
459023,Feminino,Não,18,Não,Enfermagem,0.0,Baixa,5.0,Cat_6,D
466476,Feminino,Não,29,Não,Enfermagem,0.0,Baixa,3.0,Cat_6,D
460090,Masculino,Sim,86,Não,Direito,2.0,Média,2.0,Cat_6,A
461016,Masculino,Não,32,Não,Enfermagem,7.0,Baixa,5.0,Cat_3,D
464630,Feminino,Sim,52,Não,Engenharia,0.0,Baixa,6.0,Cat_4,A
462464,Masculino,Sim,53,Sim,Artista,1.0,Média,4.0,Cat_6,C
459026,Masculino,Não,29,Não,Enfermagem,9.0,Baixa,3.0,Cat_3,D
464376,Masculino,Sim,58,Sim,Artista,2.0,Baixa,1.0,Cat_6,A
465256,Masculino,Não,22,Não,Enfermagem,,Baixa,5.0,Cat_2,D
461783,Masculino,,72,,Direito,0.0,Alta,,Cat_6,A
467478,Feminino,Sim,39,Sim,Artista,0.0,Média,4.0,Cat_6,C
463094,Masculino,Sim,40,Sim,Engenharia,12.0,Média,3.0,Cat_6,A
463257,Feminino,Não,23,Não,Enfermagem,3.0,Baixa,5.0,Cat_6,D
465060,Feminino,Sim,79,Sim,Direito,14.0,Alta,3.0,Cat_6,C
461696,Feminino,Sim,70,Sim,Direito,0.0,Alta,2.0,Cat_6,B
466130,Feminino,Não,27,Não,Artista,0.0,Baixa,6.0,Cat_6,D
460498,Masculino,Sim,47,Não,Empreendedorismo,1.0,Alta,2.0,Cat_3,B
459248,Masculino,Sim,58,Sim,Empreendedorismo,3.0,Média,4.0,Cat_3,B
464924,Masculino,Sim,26,Não,Entretenimento,,Alta,6.0,Cat_4,D
462620,Masculino,Sim,40,Não,Engenharia,6.0,Média,5.0,Cat_4,D
462657,Masculino,Sim,35,Sim,Empreendedorismo,1.0,Média,2.0,Cat_6,A
467822,Masculino,Sim,31,Sim,Enfermagem,0.0,Baixa,2.0,Cat_6,C
460876,Feminino,Sim,43,Sim,Artista,1.0,Alta,4.0,Cat_3,C
461395,Masculino,Não,21,Não,Medicina,4.0,Baixa,3.0,Cat_2,D
460731,Feminino,Não,29,Sim,Artista,1.0,Baixa,3.0,Cat_6,C
463582,Feminino,Não,18,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,D
461423,Masculino,Não,28,Sim,Artista,0.0,Baixa,3.0,Cat_4,B
460879,Feminino,Não,27,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6,C
467376,Feminino,Sim,47,Sim,Medicina,8.0,Média,2.0,Cat_6,C
463701,Masculino,Sim,52,Sim,Marketing,1.0,Alta,4.0,Cat_6,C
466667,Feminino,Não,42,Não,Marketing,5.0,Baixa,2.0,Cat_6,D
464345,Feminino,Sim,57,Sim,Artista,2.0,Alta,3.0,Cat_6,C
467889,Masculino,Sim,61,Sim,Empreendedorismo,0.0,Alta,2.0,Cat_6,C
461709,Masculino,Não,33,Sim,Artista,0.0,Baixa,3.0,Cat_4,C
463515,Feminino,Sim,41,Sim,Artista,11.0,Média,4.0,Cat_6,C
460080,Feminino,Não,39,Sim,Medicina,9.0,Baixa,3.0,Cat_6,A
460375,Masculino,Não,40,Sim,Medicina,4.0,Baixa,2.0,Cat_6,C
466364,Feminino,Sim,52,Sim,Artista,1.0,Baixa,3.0,Cat_2,C
465551,Feminino,Sim,48,Sim,Artista,,Média,2.0,Cat_3,B
463096,Feminino,Não,33,Sim,Medicina,,Baixa,3.0,Cat_6,D
460896,Masculino,Não,43,Sim,Artista,0.0,Baixa,1.0,Cat_3,A
460702,Feminino,Não,51,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
466001,Feminino,Sim,36,Sim,Entretenimento,6.0,Baixa,2.0,Cat_6,B
465738,Masculino,Sim,38,Sim,Entretenimento,8.0,Baixa,2.0,Cat_3,B
460804,Feminino,Não,30,Sim,Artista,0.0,Baixa,5.0,Cat_2,A
464426,Masculino,Não,39,Sim,Marketing,1.0,Baixa,4.0,Cat_3,D
465880,Feminino,Não,46,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,A
461342,Masculino,Sim,43,Não,Empreendedorismo,3.0,Alta,4.0,Cat_6,B
459078,Masculino,Sim,70,Sim,Direito,0.0,Alta,2.0,Cat_6,B
460396,Feminino,Sim,41,Sim,Entretenimento,9.0,Baixa,1.0,Cat_7,D
461098,Feminino,Sim,39,Sim,Engenharia,1.0,Baixa,1.0,Cat_3,A
463076,Feminino,Não,51,Sim,Artista,0.0,Baixa,2.0,Cat_6,C
460976,Masculino,Não,20,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
465536,Feminino,Sim,30,Sim,Medicina,,Média,2.0,Cat_3,B
460399,Masculino,Não,26,Sim,Marketing,10.0,Baixa,1.0,Cat_6,D
460449,Masculino,Não,31,Não,Marketing,4.0,Baixa,1.0,Cat_3,D
463807,Feminino,Não,33,Sim,Enfermagem,0.0,Baixa,3.0,Cat_4,B
459323,Feminino,Não,21,Não,Medicina,,Baixa,,Cat_6,D
459727,Masculino,Sim,83,Não,Direito,,Alta,2.0,Cat_6,B
463263,Feminino,Sim,70,Sim,Engenharia,0.0,Alta,2.0,Cat_6,B
466998,Feminino,Sim,60,Não,Artista,,Média,3.0,Cat_6,C
466729,Masculino,Não,33,Sim,Enfermagem,1.0,Baixa,,Cat_6,A
462608,Feminino,Não,71,Não,Engenharia,1.0,Baixa,1.0,Cat_4,A
465495,Masculino,Sim,29,Sim,Engenharia,5.0,Baixa,2.0,Cat_4,A
461244,Feminino,Não,41,Não,Marketing,1.0,Baixa,1.0,Cat_6,D
459173,Masculino,Sim,55,Sim,Artista,1.0,Média,2.0,Cat_6,C
465795,Masculino,Não,29,Não,Entretenimento,1.0,Baixa,4.0,Cat_4,C
467345,Masculino,Sim,76,Sim,Direito,1.0,Baixa,1.0,Cat_6,A
467290,Feminino,Não,23,Não,Enfermagem,0.0,Baixa,,Cat_6,D
462220,Feminino,Não,18,Não,Enfermagem,7.0,Baixa,3.0,Cat_4,D
465737,Feminino,Sim,49,Sim,Engenharia,6.0,Baixa,3.0,Cat_3,D
459423,Masculino,Não,19,Não,Enfermagem,9.0,Baixa,5.0,Cat_6,D
464445,Masculino,Sim,81,Sim,Empreendedorismo,1.0,Alta,3.0,Cat_6,C
461378,Feminino,Não,35,Sim,Artista,9.0,Baixa,1.0,Cat_6,B
462286,Masculino,Sim,59,Não,Medicina,0.0,Média,2.0,Cat_6,B
463678,Feminino,Não,32,Não,Enfermagem,1.0,Baixa,5.0,Cat_4,B
