codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia
464799,Masculino,Nao,35,Nao,Marketing,0,Baixa,4
461934,Feminino,Sim,46,Sim,Artista,8,Media,2
459146,Masculino,Sim,69,Sim,Artista,1,Baixa,2
461448,Masculino,Sim,69,Sim,Medicina,0,Alta,3
466419,Feminino,Sim,45,Sim,Entretenimento,3,Media,5
465443,Masculino,Sim,38,Sim,Artista,0,Baixa,4
459105,Masculino,Sim,39,Sim,Empreendedorismo,5,Alta,3
459941,Masculino,Sim,65,Sim,Artista,4,Baixa,
463232,Feminino,Nao,23,Nao,Enfermagem,2,Baixa,5
464737,Feminino,Sim,58,Nao,Engenharia,0,Media,6
467922,Masculino,Sim,84,Sim,Entretenimento,0,Alta,2
465329,Masculino,Sim,35,Sim,Artista,5,Media,2
466512,Feminino,Nao,22,Nao,Enfermagem,1,Baixa,2
465408,Masculino,Nao,30,Nao,Empreendedorismo,,Baixa,4
466339,Masculino,Nao,23,Nao,Enfermagem,0,Baixa,2
462870,Feminino,Nao,41,Sim,Artista,3,Baixa,3
464335,Masculino,Sim,50,Sim,Empreendedorismo,4,Alta,3
461353,Masculino,Sim,50,Sim,Empreendedorismo,0,Alta,4
463920,Feminino,Nao,28,Sim,Responsavel pela Casa,8,Baixa,1
463712,Feminino,Sim,37,Sim,Medicina,1,Media,2
467465,Masculino,Nao,19,Nao,Enfermagem,,Baixa,6
463637,Feminino,Nao,30,Sim,Enfermagem,,Baixa,5
466917,Masculino,Sim,43,Nao,Empreendedorismo,3,Baixa,
464663,Masculino,Sim,73,Nao,Empreendedorismo,1,Alta,2
460919,Feminino,Nao,19,Nao,Enfermagem,0,Baixa,
465000,Masculino,Sim,50,Sim,Empreendedorismo,1,Alta,3
461226,Masculino,Sim,51,Sim,,1,Baixa,2
467500,Feminino,Sim,32,Sim,Artista,4,Alta,2
461536,Feminino,Nao,39,Sim,Medicina,2,Baixa,1
464296,Masculino,Nao,43,Sim,Medicina,1,Baixa,4
463142,Feminino,Nao,33,Sim,Artista,5,Baixa,2
461004,Masculino,Sim,61,Sim,Artista,1,Media,3
462323,Feminino,Sim,70,Sim,Medicina,0,Media,2
467899,Masculino,Sim,66,Sim,Artista,1,Media,2
461941,Feminino,Sim,72,Sim,Artista,0,Baixa,1
461383,Masculino,Sim,71,Sim,Artista,0,Alta,2
466616,Masculino,Nao,18,Nao,Enfermagem,8,Baixa,9
464658,Masculino,Sim,33,Nao,Artista,1,Media,2
460699,Masculino,Nao,28,Sim,Artista,9,Baixa,1
460180,Feminino,Sim,27,Sim,Marketing,11,Media,2
462683,Feminino,Sim,38,Nao,Engenharia,1,Baixa,5
464988,Masculino,Sim,63,Sim,Artista,0,Media,7
466593,Masculino,Sim,70,Sim,Direito,0,Alta,3
464542,Feminino,Nao,26,Sim,Enfermagem,10,Baixa,1
465678,Masculino,Sim,36,Nao,Entretenimento,1,Baixa,2
467862,Feminino,Sim,47,Sim,Artista,0,Baixa,3
459394,Masculino,Nao,28,Nao,Entretenimento,9,Baixa,2
460091,Feminino,Nao,26,Sim,Entretenimento,1,Baixa,5
461023,Masculino,Sim,65,Nao,Direito,,Alta,2
461260,Masculino,Nao,20,Nao,Marketing,1,Baixa,3
463632,Masculino,Sim,30,Sim,Artista,0,Media,2
460047,Masculino,Nao,41,Sim,Entretenimento,8,Baixa,2
460378,Feminino,Nao,40,Sim,Medicina,1,Baixa,1
464758,Feminino,Sim,47,Nao,Engenharia,1,Media,4
460931,Masculino,Sim,40,Sim,Entretenimento,2,Media,5
463240,Feminino,Sim,53,Nao,Engenharia,0,Media,3
461126,Feminino,Nao,28,Sim,Responsavel pela Casa,,Baixa,2
459698,Masculino,Sim,60,Sim,Artista,1,Baixa,2
461598,Feminino,Nao,27,Sim,Artista,8,Baixa,1
465979,Masculino,Sim,43,Sim,Artista,2,Baixa,2
463974,Feminino,Nao,33,Sim,Responsavel pela Casa,7,Baixa,3
466231,Masculino,Sim,56,Sim,Entretenimento,0,Media,2
459833,Masculino,Sim,70,Sim,Empreendedorismo,1,Alta,2
462886,Masculino,Sim,70,Nao,Medicina,1,Alta,2
467628,Masculino,Sim,73,Nao,Empreendedorismo,,Alta,3
467488,Feminino,Sim,38,Sim,Entretenimento,,Media,2
465998,Feminino,Nao,40,Sim,Engenharia,6,Baixa,3
459338,Masculino,Sim,88,Nao,Empreendedorismo,,Baixa,
466942,Feminino,Nao,29,Sim,Enfermagem,1,Baixa,4
467195,Masculino,Sim,27,Sim,Empreendedorismo,,Alta,2
466310,Feminino,Sim,40,Sim,Engenharia,0,Media,2
467617,Masculino,Sim,82,Sim,Direito,1,Baixa,1
459975,Feminino,Nao,38,Sim,Artista,7,Baixa,1
464386,Masculino,Sim,39,Sim,Medicina,0,Media,3
462005,Masculino,Sim,39,Sim,Artista,0,Media,2
465859,Masculino,Nao,47,Sim,Artista,0,Baixa,1
464394,Masculino,Sim,75,Sim,Direito,0,Alta,2
466120,Feminino,Sim,37,Nao,Marketing,0,Baixa,4
460964,Masculino,Sim,84,Nao,Direito,1,Alta,2
461975,Feminino,Nao,42,Sim,Entretenimento,6,Baixa,2
462172,Masculino,Sim,39,Sim,Medicina,0,Media,2
464563,Masculino,Sim,42,Sim,Artista,0,Media,2
464945,Feminino,Sim,40,Sim,Artista,1,Media,2
463688,Feminino,Nao,52,Sim,Medicina,1,Baixa,1
461750,Masculino,Nao,52,Nao,Artista,5,Baixa,1
464400,Masculino,Nao,31,Sim,Entretenimento,0,Baixa,4
463052,Masculino,Sim,37,Sim,Marketing,1,Baixa,2
461372,Masculino,Nao,27,Sim,Artista,3,Baixa,1
463367,Feminino,Nao,35,Sim,Engenharia,4,Baixa,4
467926,Masculino,Sim,79,Sim,Artista,0,Alta,2
461483,Feminino,Nao,28,Sim,Medicina,1,Baixa,4
467355,Masculino,Nao,31,Nao,Enfermagem,0,Baixa,4
466416,Masculino,Sim,88,Nao,Empreendedorismo,0,Alta,3
460330,Feminino,Nao,51,Sim,Entretenimento,4,Baixa,1
459650,Masculino,Sim,38,Sim,Entretenimento,,Baixa,2
466789,Feminino,Sim,53,Sim,Artista,0,Media,2
466679,Feminino,Nao,43,Sim,Artista,8,Baixa,2
459362,Masculino,Sim,55,Nao,Empreendedorismo,0,Baixa,2
466128,Masculino,Nao,35,Sim,Artista,4,Baixa,2
462474,Feminino,Sim,25,Nao,Engenharia,1,Media,2
459782,Masculino,Sim,58,Sim,Artista,6,Media,4
463113,Feminino,Nao,32,Sim,Medicina,1,Baixa,6
466683,Feminino,Sim,49,Nao,Artista,1,Media,4
462103,Feminino,Sim,53,Nao,Entretenimento,9,Alta,2
459227,Feminino,Sim,31,Nao,Engenharia,9,Baixa,4
467761,Masculino,Nao,39,Sim,Artista,1,Baixa,2
459163,Masculino,Nao,42,Sim,Entretenimento,1,Baixa,1
462455,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,5
460178,Masculino,Sim,50,Sim,Entretenimento,1,Baixa,2
462803,Masculino,Nao,26,Nao,Medicina,0,Baixa,6
460427,Masculino,Sim,46,Sim,Artista,1,Media,3
466343,Masculino,Nao,30,Sim,Medicina,0,Baixa,2
461583,Feminino,Sim,60,Sim,Medicina,6,Media,2
466461,Masculino,Sim,84,Nao,Direito,0,Baixa,1
462689,Feminino,Nao,37,Sim,Responsavel pela Casa,,Baixa,1
462740,Masculino,Sim,63,Sim,Artista,6,Baixa,1
461355,Feminino,Nao,38,Sim,Enfermagem,0,Baixa,2
465009,Masculino,Sim,51,Sim,Entretenimento,0,Media,4
467658,Masculino,Nao,20,Nao,Enfermagem,0,Baixa,4
462837,Feminino,Nao,25,Nao,Enfermagem,14,Baixa,3
463907,Feminino,Nao,33,Sim,Medicina,0,Baixa,5
462728,Feminino,Nao,31,Nao,Engenharia,0,Baixa,1
461175,Masculino,Sim,57,Sim,Enfermagem,1,Baixa,3
464872,Masculino,Sim,42,Sim,Artista,1,Baixa,4
460830,Masculino,Sim,40,Nao,Entretenimento,2,Media,5
459741,Masculino,Sim,66,Nao,Direito,0,Alta,3
461154,Masculino,Nao,21,Nao,Responsavel pela Casa,0,Baixa,4
464990,Masculino,Sim,73,Nao,Empreendedorismo,1,Alta,2
467886,Feminino,Sim,46,Sim,Artista,0,Baixa,2
459201,Feminino,Sim,66,Sim,Artista,0,Media,2
463357,Masculino,Sim,27,Sim,Medicina,0,Media,2
460539,Feminino,Sim,35,Sim,Responsavel pela Casa,,Baixa,
462380,Feminino,Sim,53,Nao,Artista,1,Alta,4
459884,Masculino,Sim,80,Nao,Direito,8,Baixa,1
461651,Feminino,Sim,63,Sim,Artista,1,Media,3
465336,Feminino,Nao,41,Sim,Medicina,9,Baixa,1
461338,Masculino,Sim,43,Sim,Artista,1,Media,4
461050,Masculino,Sim,47,Sim,,1,Alta,3
460485,Feminino,Nao,18,Nao,Marketing,9,Baixa,5
467901,Feminino,Nao,33,Sim,Entretenimento,1,Baixa,4
463713,Masculino,Nao,30,Nao,Engenharia,9,Baixa,3
464278,Masculino,Sim,85,Sim,Empreendedorismo,1,Alta,2
461192,Feminino,Sim,46,Sim,Artista,,Alta,
462285,Masculino,Sim,48,Sim,Medicina,,Baixa,2
463044,Masculino,Sim,80,Sim,Direito,,Alta,2
463086,Masculino,Nao,33,Sim,Artista,8,Baixa,
459595,Feminino,Sim,36,Sim,Artista,4,Alta,7
461419,Masculino,Sim,27,Nao,Entretenimento,3,Media,2
465767,Masculino,Nao,28,Nao,Enfermagem,0,Baixa,5
460598,Feminino,Sim,35,Sim,Medicina,0,Media,3
460714,Masculino,Nao,26,Sim,Entretenimento,1,Baixa,3
466482,Feminino,Sim,39,Sim,Responsavel pela Casa,,Media,3
461584,Feminino,Sim,56,Sim,Artista,1,Alta,4
462066,Feminino,Nao,26,Sim,Artista,13,Baixa,2
463369,Masculino,Sim,31,Sim,Entretenimento,4,Baixa,2
466586,Masculino,Nao,21,Nao,Enfermagem,0,Baixa,2
464649,Masculino,Sim,39,Nao,Entretenimento,1,Media,4
463209,Feminino,Nao,51,Sim,Artista,0,Baixa,1
466298,Masculino,Sim,45,Nao,Medicina,0,Baixa,4
466929,Feminino,Nao,33,Sim,Responsavel pela Casa,11,Baixa,
466702,Masculino,Sim,62,,Direito,0,Baixa,1
459238,Feminino,Sim,80,Sim,Direito,,Alta,2
463904,Masculino,Sim,77,Sim,Empreendedorismo,1,Baixa,1
463996,Feminino,Nao,29,Nao,Enfermagem,,Baixa,5
462208,Feminino,Sim,33,Nao,Engenharia,7,Media,5
461755,Masculino,Nao,29,Nao,Artista,1,Baixa,3
466736,Feminino,Nao,20,Nao,Enfermagem,1,Baixa,
466872,Masculino,Sim,43,Sim,Artista,1,Baixa,2
467104,Feminino,Nao,18,Nao,Enfermagem,1,Baixa,3
463476,Masculino,Sim,53,Sim,Artista,3,Media,3
463953,Masculino,Sim,28,Sim,Entretenimento,3,Media,3
462202,Feminino,Nao,43,Sim,Entretenimento,1,Baixa,4
467830,Masculino,Nao,31,Sim,Entretenimento,1,Baixa,3
463752,Feminino,Nao,28,Sim,Enfermagem,,Baixa,2
461770,Masculino,Sim,65,Sim,Artista,1,Baixa,2
466525,Masculino,Sim,33,Sim,Artista,0,Media,2
462349,Masculino,Sim,49,Sim,Artista,0,Media,6
463964,Masculino,Nao,33,Nao,Enfermagem,1,Baixa,4
459353,Masculino,Sim,53,Sim,Artista,6,Media,2
459709,Feminino,Sim,47,Sim,Artista,7,Media,4
461858,Masculino,Nao,31,Nao,Entretenimento,1,Baixa,7
460450,Masculino,Sim,52,Sim,Empreendedorismo,1,Alta,4
466520,Masculino,,61,,Engenharia,2,Media,2
467646,Masculino,Nao,31,Nao,Enfermagem,,Baixa,7
460780,Feminino,Nao,30,Sim,Enfermagem,1,Baixa,2
463514,Masculino,Sim,63,Sim,Entretenimento,,Media,2
465105,Masculino,Sim,69,Nao,Empreendedorismo,9,Media,2
460445,Masculino,Nao,29,Sim,Engenharia,0,Baixa,4
462961,Feminino,Sim,56,Nao,Engenharia,1,Media,5
463932,Feminino,Sim,72,Sim,Artista,1,Media,3
459145,Masculino,Sim,88,Nao,Direito,,Baixa,1
465651,Masculino,Nao,30,Nao,Engenharia,1,Baixa,4
463721,Feminino,Nao,31,Sim,Enfermagem,1,Baixa,4
467369,Masculino,Nao,41,Sim,Artista,2,Baixa,3
461361,Feminino,Nao,31,Sim,Enfermagem,9,Baixa,7
465608,Masculino,Nao,20,Nao,Enfermagem,,Baixa,5
464793,Feminino,Sim,26,Nao,Marketing,7,Alta,3
463736,Masculino,Sim,48,Nao,Entretenimento,,Media,5
462799,Masculino,Nao,26,Nao,Enfermagem,,Baixa,
459006,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,4
460204,Masculino,Sim,41,Sim,Artista,4,Baixa,4
465257,Masculino,Nao,20,,Enfermagem,4,Baixa,5
466762,Masculino,Sim,63,Sim,Responsavel pela Casa,1,Baixa,3
464318,Masculino,Sim,88,Sim,Empreendedorismo,1,Baixa,1
459634,Feminino,Nao,39,Sim,Engenharia,,Baixa,3
465416,Masculino,Sim,55,Nao,Engenharia,1,Alta,4
467275,Masculino,Nao,32,Sim,Enfermagem,,Baixa,
462117,Masculino,Nao,32,Sim,Entretenimento,1,Baixa,2
460710,Feminino,Sim,38,Sim,Artista,0,Media,3
460098,Feminino,Sim,62,Sim,Engenharia,1,Baixa,1
465787,Masculino,Nao,18,Nao,Enfermagem,1,Baixa,5
463365,Masculino,Sim,67,Nao,Empreendedorismo,1,Alta,2
464042,Feminino,Sim,42,Sim,Artista,9,Baixa,2
467627,Feminino,Nao,45,Sim,Engenharia,0,Baixa,1
464720,Masculino,Sim,46,Nao,Medicina,0,Media,3
461123,Masculino,Nao,20,Nao,Enfermagem,2,Baixa,4
465413,Feminino,Sim,41,Sim,Engenharia,0,Alta,3
465126,Feminino,Sim,35,Nao,Engenharia,7,Media,4
465950,Feminino,Sim,52,Sim,Artista,6,Baixa,2
466734,Feminino,Sim,63,Sim,Artista,1,Media,4
466222,Masculino,Sim,51,Nao,Empreendedorismo,5,Baixa,3
466142,Feminino,Sim,29,Sim,Entretenimento,0,Media,2
467888,Masculino,Nao,27,Nao,Medicina,0,Baixa,4
461992,Feminino,Nao,37,Sim,Medicina,1,Baixa,1
460522,Feminino,Sim,29,Nao,Responsavel pela Casa,,Media,2
459973,Feminino,Nao,50,Sim,Artista,0,Baixa,2
460695,Masculino,Sim,74,Sim,Direito,1,Baixa,1
464260,Feminino,Sim,72,Sim,Artista,3,Media,3
464140,Feminino,Sim,83,Sim,Direito,1,Alta,2
465606,Masculino,Sim,37,Sim,Engenharia,1,Media,3
459050,Feminino,Nao,19,Nao,Enfermagem,0,Baixa,3
462330,Feminino,Nao,30,Nao,Artista,1,Baixa,1
459940,Feminino,Nao,46,Sim,Engenharia,1,Baixa,2
466352,Feminino,Sim,65,Sim,Medicina,1,Baixa,2
463558,Feminino,Sim,88,Sim,Direito,1,Media,2
460049,Masculino,Sim,43,Sim,Entretenimento,0,Media,2
464148,Masculino,Sim,50,Sim,Empreendedorismo,9,Alta,3
465503,Masculino,Nao,35,Sim,Artista,8,Baixa,2
465082,Masculino,Sim,67,Sim,Direito,0,Baixa,1
459832,Masculino,Sim,66,Sim,Empreendedorismo,0,Baixa,1
464609,Feminino,Nao,39,Sim,Artista,3,Baixa,2
466703,Feminino,Sim,46,Sim,Responsavel pela Casa,0,Media,
466864,Feminino,Nao,32,Nao,Responsavel pela Casa,8,Baixa,1
461458,Feminino,Nao,40,Sim,Artista,6,Baixa,1
459218,Masculino,Sim,88,Sim,Direito,0,Alta,3
462860,Masculino,Nao,30,Sim,Enfermagem,8,Baixa,5
462033,Masculino,Nao,32,Sim,Entretenimento,1,Baixa,1
467695,Masculino,Sim,43,Nao,Marketing,1,Baixa,2
463090,Feminino,Sim,55,Nao,Engenharia,3,Media,2
459219,Feminino,Sim,47,Sim,Artista,0,Media,3
460148,Feminino,Sim,73,Nao,Engenharia,1,Baixa,
461603,Masculino,Nao,39,Sim,Artista,,Baixa,1
466359,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,4
464655,Masculino,Sim,39,Sim,,0,Media,5
466088,Feminino,Nao,31,Nao,Enfermagem,0,Baixa,7
461205,Masculino,Nao,27,Sim,Enfermagem,,Baixa,3
462822,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,4
459076,Masculino,Sim,69,Nao,Medicina,0,Media,2
463410,Masculino,Sim,37,Nao,Medicina,,Media,2
463879,Masculino,Sim,45,Sim,Empreendedorismo,0,Alta,2
462827,Feminino,Nao,22,Nao,Medicina,1,Baixa,3
461500,Feminino,Nao,26,Sim,Medicina,0,Baixa,3
461553,Masculino,Nao,39,Sim,Artista,1,Baixa,3
467912,Masculino,Sim,61,Sim,Entretenimento,1,Baixa,2
465029,Feminino,Sim,74,Nao,Direito,1,Alta,2
460062,Masculino,Nao,29,Sim,Artista,4,Baixa,1
462863,Masculino,Nao,29,Sim,Responsavel pela Casa,5,Baixa,1
460465,Masculino,Nao,36,Nao,Empreendedorismo,0,Baixa,3
460335,Feminino,Nao,63,Sim,Medicina,0,Baixa,2
466067,Masculino,Sim,69,Sim,Artista,0,Media,5
463962,Feminino,,35,Sim,Artista,12,Baixa,2
459807,Masculino,Sim,81,Sim,Direito,1,Baixa,1
463364,Feminino,Sim,71,Nao,Direito,1,Alta,2
463599,Feminino,Nao,31,Nao,Enfermagem,10,Baixa,2
462686,Masculino,Sim,41,Sim,Entretenimento,9,Media,4
462949,Masculino,Sim,35,Nao,Responsavel pela Casa,1,Media,3
460275,Feminino,Nao,52,Sim,Artista,6,Baixa,1
461184,Masculino,Nao,19,Nao,Enfermagem,,Baixa,4
460728,Feminino,,39,Sim,Artista,0,Baixa,1
462416,Masculino,Sim,45,Nao,Artista,0,Baixa,2
460846,Feminino,Nao,19,Nao,Marketing,1,Baixa,4
459542,Masculino,Nao,23,Nao,Enfermagem,2,Baixa,5
459080,Masculino,Sim,77,Nao,Direito,0,Baixa,2
463106,Feminino,Sim,84,Sim,Direito,0,Baixa,1
464728,Masculino,Sim,47,Nao,Entretenimento,1,Alta,4
466474,Masculino,Nao,29,Sim,Entretenimento,6,Baixa,3
461711,Feminino,Nao,35,Sim,Artista,8,Baixa,3
460347,Masculino,Sim,40,Sim,Artista,14,Baixa,2
467689,Masculino,Nao,35,Nao,Enfermagem,1,Baixa,1
460260,Masculino,Nao,20,Nao,Enfermagem,0,Baixa,3
466344,Masculino,Nao,43,Sim,Entretenimento,0,Baixa,2
466437,Masculino,Sim,56,Nao,Empreendedorismo,0,Baixa,1
460423,Feminino,Sim,53,Sim,Artista,3,Baixa,1
459590,Masculino,Sim,22,Nao,Empreendedorismo,1,Alta,3
464668,Masculino,Sim,32,Nao,Enfermagem,1,Alta,4
463049,Masculino,Sim,51,Nao,Empreendedorismo,2,Alta,5
460458,Feminino,Nao,41,Nao,Marketing,1,Baixa,
462407,Masculino,Sim,37,Nao,Medicina,2,Media,4
459450,Masculino,Sim,55,Sim,Artista,4,Media,4
463255,Masculino,Nao,42,Sim,Entretenimento,3,Baixa,2
462574,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,5
465761,Feminino,Nao,42,Sim,Artista,12,Baixa,2
467728,Feminino,Sim,38,Nao,Engenharia,1,Alta,5
465841,Feminino,Nao,52,Sim,Engenharia,3,Baixa,1
460117,Feminino,Sim,48,Sim,Marketing,9,Baixa,1
466619,Masculino,Sim,37,Sim,Entretenimento,5,Media,2
461722,Masculino,Nao,27,Nao,Medicina,1,Baixa,3
460898,Masculino,Sim,48,Nao,Artista,3,Media,4
463627,Feminino,Nao,25,Sim,Marketing,5,Baixa,2
460403,Feminino,Nao,56,Sim,Medicina,3,Baixa,1
459818,Feminino,Sim,68,Nao,Direito,1,Baixa,1
463732,Masculino,Nao,21,Nao,Enfermagem,0,Baixa,4
462499,Feminino,,72,Nao,Direito,8,Media,2
467112,Masculino,Nao,43,Sim,Artista,1,Baixa,2
459902,Masculino,Sim,52,Sim,Direito,8,Alta,2
463233,Masculino,Sim,50,Nao,Empreendedorismo,0,Media,5
467721,Masculino,Nao,41,Sim,Entretenimento,0,Baixa,1
465915,Masculino,Sim,40,Sim,Entretenimento,8,Media,2
464506,Masculino,Nao,32,Sim,Enfermagem,8,Baixa,2
460624,Masculino,Sim,57,Sim,Responsavel pela Casa,5,Alta,2
462020,Feminino,Nao,25,Sim,Artista,13,Baixa,2
464320,Masculino,Sim,74,Nao,Direito,0,Alta,2
467687,Masculino,Nao,38,Sim,Entretenimento,,Baixa,4
461561,Feminino,Sim,46,Sim,Artista,0,Media,2
465953,Feminino,Nao,50,Sim,Artista,1,Baixa,1
463309,Masculino,Sim,50,Sim,Artista,0,Media,2
459134,Feminino,Sim,69,Sim,Direito,0,Alta,2
464195,Masculino,Nao,29,Sim,Artista,0,Baixa,1
467696,Masculino,Sim,84,Sim,Direito,,Alta,3
459586,Masculino,Sim,73,Nao,Empreendedorismo,1,Baixa,
466504,Masculino,Sim,38,Nao,Empreendedorismo,9,Alta,5
466792,Feminino,Sim,82,Nao,Direito,0,Baixa,1
459875,Masculino,Sim,71,Nao,Direito,0,Alta,
463837,Feminino,Sim,50,Nao,Engenharia,0,Baixa,3
465384,Masculino,Sim,56,Sim,Artista,0,Alta,2
462050,Masculino,Nao,19,Nao,Enfermagem,4,Baixa,3
465268,Masculino,Sim,29,Nao,Empreendedorismo,12,Baixa,3
461370,Masculino,Nao,26,Sim,Medicina,1,Baixa,3
464225,Feminino,Nao,31,Nao,Medicina,1,Baixa,5
466665,Masculino,Sim,42,Sim,Artista,0,Media,2
462290,Feminino,Nao,33,Sim,Medicina,1,Baixa,1
459326,Masculino,Sim,35,Nao,Enfermagem,1,Baixa,5
464926,Feminino,Sim,46,Nao,Engenharia,0,Alta,3
460343,Feminino,Nao,67,Sim,Artista,0,Baixa,2
463626,Feminino,Nao,35,Nao,Artista,7,Baixa,2
464266,Masculino,Nao,28,Nao,Medicina,8,Baixa,3
464491,Feminino,Nao,43,Nao,Medicina,8,Baixa,1
467698,Feminino,Sim,40,Nao,Artista,3,Media,
463440,Feminino,Sim,73,Sim,Artista,0,Media,3
463602,Feminino,Nao,21,Nao,Enfermagem,8,Baixa,4
464706,Feminino,Nao,32,Nao,Medicina,1,Baixa,3
467220,Feminino,Nao,36,Nao,,,Baixa,
460313,Masculino,Nao,32,Sim,Artista,13,Baixa,3
465497,Masculino,Nao,25,Nao,Responsavel pela Casa,14,Baixa,3
465846,Feminino,Nao,40,Sim,Artista,5,Baixa,1
463374,Feminino,Nao,19,Nao,Enfermagem,0,Baixa,3
462704,Masculino,Sim,48,Sim,Empreendedorismo,5,Alta,5
462160,Feminino,Nao,36,Sim,Artista,3,Baixa,3
461365,Masculino,Nao,27,Nao,Enfermagem,1,Baixa,3
464205,Feminino,Sim,82,Nao,Entretenimento,0,Alta,2
459294,Masculino,Nao,23,Nao,Enfermagem,9,Baixa,4
460318,Masculino,Nao,30,Sim,Entretenimento,14,Baixa,3
467967,Masculino,Nao,30,Sim,Entretenimento,8,Baixa,4
461797,Masculino,Nao,30,Sim,Enfermagem,1,Baixa,3
462980,Masculino,Nao,28,Sim,Entretenimento,1,Baixa,5
462361,Masculino,Sim,60,Sim,Artista,0,Baixa,2
461855,Feminino,Sim,52,Sim,Artista,1,Media,2
461069,Feminino,Nao,19,Nao,Enfermagem,,Baixa,
467522,Feminino,Nao,19,Nao,Enfermagem,0,Baixa,2
463327,Masculino,Sim,40,Nao,Empreendedorismo,1,Baixa,5
459824,Masculino,Nao,38,Sim,Entretenimento,8,Baixa,1
461051,Feminino,Sim,71,Sim,Entretenimento,1,Media,2
461142,Feminino,Nao,40,Sim,Engenharia,1,Baixa,3
461521,Masculino,Sim,68,Sim,Artista,0,Alta,2
459422,Masculino,Sim,50,Sim,Entretenimento,,Baixa,4
467792,Masculino,Nao,21,Nao,Enfermagem,0,Baixa,4
467432,Masculino,Nao,29,Sim,Enfermagem,,Baixa,3
464016,Feminino,,29,Sim,Entretenimento,0,Alta,1
464654,Feminino,Sim,39,Nao,Engenharia,1,Media,4
459111,Masculino,Sim,41,Sim,Empreendedorismo,0,Baixa,4
459408,Masculino,Nao,28,Nao,Medicina,,Baixa,1
466473,Feminino,Nao,22,Nao,Enfermagem,0,Baixa,3
464365,Masculino,Nao,35,Sim,Artista,,Baixa,1
460046,Feminino,Sim,49,Sim,Artista,3,Baixa,2
466698,Feminino,Sim,26,Sim,Enfermagem,8,Baixa,2
460609,Feminino,Nao,33,Nao,Enfermagem,,Baixa,1
459927,Feminino,Nao,27,Nao,Engenharia,0,Baixa,2
467057,Feminino,Nao,50,Nao,Entretenimento,8,Baixa,2
466052,Feminino,Sim,37,Sim,Responsavel pela Casa,5,Baixa,2
464210,Masculino,Nao,43,Sim,Marketing,0,Baixa,2
465873,Masculino,Nao,35,Sim,Entretenimento,13,Baixa,1
459802,Feminino,Sim,50,Sim,Artista,1,Baixa,1
464817,Masculino,Nao,31,Sim,Artista,7,Baixa,1
465540,Feminino,Sim,29,Nao,Engenharia,,Alta,2
460845,Feminino,Nao,20,Nao,Enfermagem,0,Baixa,2
459072,Masculino,Sim,66,Sim,Entretenimento,1,Media,2
465694,Masculino,Sim,37,Sim,Enfermagem,1,Media,2
466381,Masculino,Sim,52,Sim,Artista,2,Media,2
460947,Masculino,Sim,45,Sim,Empreendedorismo,7,Alta,5
467338,Feminino,Nao,27,Sim,Enfermagem,2,Baixa,6
467189,Feminino,Sim,46,Sim,Artista,1,Alta,4
466456,Feminino,Sim,43,Nao,Medicina,9,Baixa,1
463805,Feminino,Nao,32,Nao,Medicina,8,Baixa,6
462427,Masculino,Sim,87,Sim,Direito,9,Baixa,4
462785,Feminino,Sim,40,Sim,Engenharia,,Media,5
466906,Masculino,Nao,59,Sim,Artista,1,Baixa,2
461842,Masculino,Sim,63,Sim,Artista,1,Media,3
462229,Masculino,Nao,23,Nao,,0,Baixa,8
462372,Feminino,Sim,65,Nao,Direito,,Alta,2
462400,Masculino,Nao,47,Sim,Artista,0,Baixa,1
466598,Feminino,Sim,45,Sim,Artista,9,Baixa,2
466940,Masculino,Sim,79,Nao,Direito,0,Baixa,1
461754,Masculino,Sim,65,Nao,Entretenimento,1,Alta,2
461376,Feminino,Nao,38,Sim,Enfermagem,0,Baixa,2
459427,Feminino,Sim,28,Sim,Enfermagem,,Baixa,2
462025,Masculino,Nao,20,Nao,Enfermagem,2,Baixa,3
465720,Feminino,Sim,36,Sim,Artista,1,Baixa,2
466354,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,4
463857,Masculino,Sim,56,Nao,Enfermagem,0,Alta,4
465849,Feminino,Nao,32,Sim,Medicina,5,Baixa,3
464100,Feminino,Nao,33,Sim,Enfermagem,1,Baixa,1
461444,Feminino,Sim,68,Sim,Artista,1,Alta,2
461828,Masculino,Sim,53,Sim,Artista,,Media,3
464711,Feminino,Sim,38,Sim,Artista,7,Media,3
462759,Masculino,Nao,22,Nao,Enfermagem,,Baixa,5
465349,Feminino,Sim,49,Sim,Artista,0,Alta,4
459449,Masculino,Sim,43,Sim,Artista,,Baixa,2
463407,Feminino,Nao,33,Nao,Medicina,0,Baixa,1
466632,Feminino,Sim,57,Sim,Artista,1,Alta,2
464641,Feminino,Sim,65,Sim,Direito,2,Baixa,6
460290,Feminino,,50,Sim,Artista,,Alta,1
462154,Masculino,Sim,36,Sim,Entretenimento,0,Media,2
464754,Feminino,Sim,43,Nao,Engenharia,4,Media,7
460167,Feminino,Nao,18,Nao,Entretenimento,1,Baixa,5
461987,Feminino,Sim,43,Nao,Engenharia,1,Media,2
